"10.1001/.387","journal-article","chicago-author-date-16th-edition","<family>Kong</fasdf>, Stephen C. W., Heng Li, and Chimay J. Anumba. 2005a. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA). doi:10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-author-date-16th-edition","———. 2005b. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA). doi:10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-author-date-basque","<family>Kong</fasdf>, Stephen C. W.; Li, Heng & Anumba, Chimay J. 2005a. «<title>In This Issue of Archives of Internal Medicine</title>». American Medical Association (AMA). doi:10.1001/.387. http://dx.doi.org/10.1001/.387.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-author-date-basque","———. 2005b. «<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>». American Medical Association (AMA). doi:10.1001/.389. http://dx.doi.org/10.1001/.389.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-author-date-de","<family>Kong</fasdf>, Stephen C. W., Heng Li and Chimay J. Anumba. 2005a. <title>In This Issue of Archives of Internal Medicine</title>. American Medical Association (AMA), 12. April. doi:10.1001/.387, http://dx.doi.org/10.1001/.387.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-author-date-de","---. 2005b. <title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>. American Medical Association (AMA), 12. April. doi:10.1001/.389, http://dx.doi.org/10.1001/.389.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-author-date-fr","<family>Kong</fasdf>, Stephen C. W., Heng Li and Chimay J. Anumba. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA), April 12, 2005a. doi:10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-author-date-fr","———. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA), April 12, 2005b. doi:10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-author-date","<family>Kong</fasdf>, Stephen C. W., Heng Li, and Chimay J. Anumba. 2005a. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA). https://doi.org/10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-author-date","———. 2005b. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA). https://doi.org/10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-figures","Figure 1. Stephen C. W. <family>Kong</fasdf>, Heng Li, Chimay J. Anumba, <title>In This Issue of Archives of Internal Medicine</title>.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-figures","Figure 2. Stephen C. W. <family>Kong</fasdf>, Heng Li, Chimay J. Anumba, <title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-fullnote-bibliography-16th-edition","<family>Kong</fasdf>, Stephen C. W., Heng Li, and Chimay J. Anumba. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA), April 12, 2005. doi:10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-fullnote-bibliography-16th-edition","———. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA), April 12, 2005. doi:10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-fullnote-bibliography-fr","<family>Kong</fasdf>, Stephen C. W., Heng Li and Chimay J. Anumba. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA), April 12, 2005. doi:10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-fullnote-bibliography-fr","———. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA), April 12, 2005. doi:10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-fullnote-bibliography-with-ibid","<family>Kong</fasdf>, Stephen C. W., Heng Li, and Chimay J. Anumba. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA), April 12, 2005. https://doi.org/10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-fullnote-bibliography-with-ibid","———. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA), April 12, 2005. https://doi.org/10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-fullnote-bibliography","<family>Kong</fasdf>, Stephen C. W., Heng Li, and Chimay J. Anumba. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA), April 12, 2005. https://doi.org/10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-fullnote-bibliography","———. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA), April 12, 2005. https://doi.org/10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-library-list","<family>Kong</fasdf>, Stephen C. W., Heng Li, and Chimay J. Anumba. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA), April 12, 2005. https://doi.org/10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-library-list","———. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA), April 12, 2005. https://doi.org/10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-note-bibliography-16th-edition","<family>Kong</fasdf>, Stephen C. W., Heng Li, and Chimay J. Anumba. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA), April 12, 2005. doi:10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-note-bibliography-16th-edition","———. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA), April 12, 2005. doi:10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-note-bibliography-with-ibid","<family>Kong</fasdf>, Stephen C. W., Heng Li, and Chimay J. Anumba. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA), April 12, 2005. https://doi.org/10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-note-bibliography-with-ibid","———. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA), April 12, 2005. https://doi.org/10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chicago-note-bibliography","<family>Kong</fasdf>, Stephen C. W., Heng Li, and Chimay J. Anumba. “<title>Decision Making at the Fringe of Evidence: Take What You Can Get</Title>.” American Medical Association (AMA), April 12, 2005. https://doi.org/10.1001/.389.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chicago-note-bibliography","———. “<title>In This Issue of Archives of Internal Medicine</Title>.” American Medical Association (AMA), April 12, 2005. https://doi.org/10.1001/.387.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chimia","[1] S. C. W. <family>Kong</fasdf>, H. Li, C. J. Anumba, 2005, 387, DOI: 10.1001/.387.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chimia","[2] S. C. W. <family>Kong</fasdf>, H. Li, C. J. Anumba, 2005, 389, DOI: 10.1001/.389.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chinese-gb7714-1987-numeric","[1]<family>Kong</fasdf> S C W, Li H, Anumba C J. <title>In This Issue of Archives of Internal Medicine</title>[J]. American Medical Association (AMA), 2005(4): 387–387.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chinese-gb7714-1987-numeric","[2]<family>Kong</fasdf> S C W, Li H, Anumba C J. <title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>[J]. American Medical Association (AMA), 2005(4): 389–390.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chinese-gb7714-2005-author-date","<FAMILY>KONG</FASDF> S C W, LI H, ANUMBA C J，. <title>In This Issue of Archives of Internal Medicine</title>[J]. American Medical Association (AMA), 2005(4): 387–387.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chinese-gb7714-2005-author-date","<FAMILY>KONG</FASDF> S C W, LI H, ANUMBA C J，. <title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>[J]. American Medical Association (AMA), 2005(4): 389–390.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chinese-gb7714-2005-numeric","[1]<FAMILY>KONG</FASDF> S C W, LI H, ANUMBA C J. <title>In This Issue of Archives of Internal Medicine</title>[J]. American Medical Association (AMA), 2005(4): 387–387.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chinese-gb7714-2005-numeric","[2]<FAMILY>KONG</FASDF> S C W, LI H, ANUMBA C J. <title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>[J]. American Medical Association (AMA), 2005(4): 389–390.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chinese-journal-of-aeronautics","1<family>Kong</fasdf> Stephen C. W., Li Heng, Anumba Chimay J. <title>In This Issue of Archives of Internal Medicine</title> 2005:387–387. Doi: 10.1001/.387.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chinese-journal-of-aeronautics","2<family>Kong</fasdf> Stephen C. W., Li Heng, Anumba Chimay J. <title>Decision Making at the Fringe of Evidence: Take What You Can Get</title> 2005:389–90. Doi: 10.1001/.389.","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","chroniques-des-activites-archeologiques-de-l-ecole-francaise-de-rome","<family>Kong</fasdf> - Li - Anumba 2005a = .","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
"10.1001/.389","journal-article","chroniques-des-activites-archeologiques-de-l-ecole-francaise-de-rome","<family>Kong</fasdf> - Li - Anumba 2005b = .","{"id":1,"title":"<title>Decision Making at the Fringe of Evidence: Take What You Can Get</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.389","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"389-390","DOI":"10.1001/.389"}",
"10.1001/.387","journal-article","circulation-journal","[1]<family>Kong</fasdf> SCW, Li H, Anumba CJ. <title>In This Issue of Archives of Internal Medicine</title> 2005:387–387. doi:10.1001/.387.","{"id":0,"title":"<title>In This Issue of Archives of Internal Medicine</title>","type":"journal-article","publisher":"American Medical Association (AMA)","issue":"4","URL":"http://dx.doi.org/10.1001/.387","author":[{"given":"Stephen C. W.","family":"<family>Kong</fasdf>","affiliation":[]},{"given":"Heng","family":"Li","affiliation":[]},{"given":"Chimay J.","family":"Anumba","affiliation":[]}],"issued":{"date-parts":[[2005,4,12]]},"page":"387-387","DOI":"10.1001/.387"}",
